0.913695,0.406401,0,0,-0.406401,0.913695,0,0,0,0,1,0,0,0,0,1|-1.8364e-06,-4.77873e-06,1,0,-0.913695,-0.406401,-3.61999e-06,0,0.406401,-0.913695,-3.61999e-06,0,0,0,0,1|-1.8364e-06,-4.77873e-06,1,0,0.406404,-0.913693,-3.61998e-06,0,0.913693,0.406404,3.62e-06,0,0,0,0,1|-1.8364e-06,-4.77873e-06,1,0,0.406404,-0.913693,-3.61998e-06,0,0.913693,0.406404,3.62e-06,0,0.228423,0.101601,9.05001e-07,1|-1.8364e-06,-4.77873e-06,1,0,0.913692,0.406408,3.62002e-06,0,-0.406408,0.913692,3.61996e-06,0,0.228423,0.101601,9.05001e-07,1|-1.8364e-06,-4.77873e-06,1,0,0.913692,0.406408,3.62002e-06,0,-0.406408,0.913692,3.61996e-06,0,0.126821,0.330024,1.80999e-06,1||
0.798802,0.601594,0,0,-0.601594,0.798802,0,0,0,0,1,0,0,0,0,1|-7.13891e-07,-5.06942e-06,1,0,-0.798802,-0.601594,-3.61999e-06,0,0.601594,-0.798802,-3.61999e-06,0,0,0,0,1|-7.13891e-07,-5.06942e-06,1,0,0.601597,-0.7988,-3.61998e-06,0,0.7988,0.601597,3.62e-06,0,0,0,0,1|-7.13891e-07,-5.06942e-06,1,0,0.601597,-0.7988,-3.61998e-06,0,0.7988,0.601597,3.62e-06,0,0.1997,0.150399,9.05001e-07,1|-7.13891e-07,-5.06942e-06,1,0,0.798798,0.6016,3.62002e-06,0,-0.6016,0.798798,3.61996e-06,0,0.1997,0.150399,9.05001e-07,1|-7.13891e-07,-5.06942e-06,1,0,0.798798,0.6016,3.62002e-06,0,-0.6016,0.798798,3.61996e-06,0,0.0493,0.350099,1.80999e-06,1||
0.628263,0.778001,0,0,-0.778001,0.628263,0,0,0,0,1,0,0,0,0,1|5.42048e-07,-5.09066e-06,1,0,-0.628263,-0.778001,-3.61999e-06,0,0.778001,-0.628263,-3.61999e-06,0,0,0,0,1|5.42048e-07,-5.09066e-06,1,0,0.778003,-0.628261,-3.61998e-06,0,0.628261,0.778003,3.62e-06,0,0,0,0,1|5.42048e-07,-5.09066e-06,1,0,0.778003,-0.628261,-3.61998e-06,0,0.628261,0.778003,3.62e-06,0,0.157065,0.194501,9.05001e-07,1|5.42048e-07,-5.09066e-06,1,0,0.628258,0.778005,3.62002e-06,0,-0.778005,0.628258,3.61996e-06,0,0.157065,0.194501,9.05001e-07,1|5.42048e-07,-5.09066e-06,1,0,0.628258,0.778005,3.62002e-06,0,-0.778005,0.628258,3.61996e-06,0,-0.0374362,0.351565,1.80999e-06,1||
0.401669,0.915785,0,0,-0.915785,0.401669,0,0,0,0,1,0,0,0,0,1|1.8611e-06,-4.76917e-06,1,0,-0.401669,-0.915785,-3.61999e-06,0,0.915785,-0.401669,-3.61999e-06,0,0,0,0,1|1.8611e-06,-4.76917e-06,1,0,0.915786,-0.401665,-3.61998e-06,0,0.401665,0.915786,3.62e-06,0,0,0,0,1|1.8611e-06,-4.76917e-06,1,0,0.915786,-0.401665,-3.61998e-06,0,0.401665,0.915786,3.62e-06,0,0.100416,0.228947,9.05001e-07,1|1.8611e-06,-4.76917e-06,1,0,0.401662,0.915788,3.62002e-06,0,-0.915788,0.401662,3.61996e-06,0,0.100416,0.228947,9.05001e-07,1|1.8611e-06,-4.76917e-06,1,0,0.401662,0.915788,3.62002e-06,0,-0.915788,0.401662,3.61996e-06,0,-0.128531,0.329362,1.80999e-06,1||
0.193133,0.981173,0,0,-0.981173,0.193133,0,0,0,0,1,0,0,0,0,1|2.8527e-06,-4.25097e-06,1,0,-0.193133,-0.981173,-3.61999e-06,0,0.981173,-0.193133,-3.61999e-06,0,0,0,0,1|2.8527e-06,-4.25097e-06,1,0,0.981173,-0.193129,-3.61998e-06,0,0.193129,0.981173,3.62e-06,0,0,0,0,1|2.8527e-06,-4.25097e-06,1,0,0.981173,-0.193129,-3.61998e-06,0,0.193129,0.981173,3.62e-06,0,0.0482823,0.245293,9.05001e-07,1|2.8527e-06,-4.25097e-06,1,0,0.193126,0.981174,3.62002e-06,0,-0.981174,0.193126,3.61996e-06,0,0.0482823,0.245293,9.05001e-07,1|2.8527e-06,-4.25097e-06,1,0,0.193126,0.981174,3.62002e-06,0,-0.981174,0.193126,3.61996e-06,0,-0.197011,0.293575,1.80999e-06,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.99894,-0.0183458,-0.0422141,0,-0.0422069,0.000778764,-0.999108,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.975683,-0.017918,-0.218451,0,-0.218414,0.00401479,-0.975848,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.975683,-0.017918,-0.218451,0,0.0183631,0.999831,7.15256e-06,0,0.218414,-0.00401841,0.975848,0,0.00459057,0.249958,9.05001e-07,1|0.975683,-0.017918,-0.218451,0,0.0183631,0.999831,7.15256e-06,0,0.218414,-0.00401841,0.975848,0,0.0591941,0.248953,0.243963,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.959151,-0.0176142,-0.282345,0,-0.282298,0.00518798,-0.959313,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.894012,-0.0164173,-0.447742,0,-0.447666,0.0082248,-0.894163,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.894012,-0.0164173,-0.447742,0,0.0183639,0.999831,6.85686e-06,0,0.447666,-0.00822842,0.894163,0,0.00459057,0.249958,9.05001e-07,1|0.894012,-0.0164173,-0.447742,0,0.0183639,0.999831,6.85686e-06,0,0.447666,-0.00822842,0.894163,0,0.116507,0.247901,0.223542,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.864055,-0.0158669,-0.503148,0,-0.503063,0.00924208,-0.8642,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.761329,-0.0139798,-0.648215,0,-0.648106,0.0119055,-0.761457,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.761329,-0.0139798,-0.648215,0,0.0183646,0.999831,6.37647e-06,0,0.648105,-0.0119091,0.761457,0,0.00459057,0.249958,9.05001e-07,1|0.761329,-0.0139798,-0.648215,0,0.0183646,0.999831,6.37647e-06,0,0.648105,-0.0119091,0.761457,0,0.166617,0.246981,0.190365,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.721108,-0.0132409,-0.692696,0,-0.692579,0.0127221,-0.72123,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.587085,-0.0107791,-0.809453,0,-0.809317,0.0148655,-0.587184,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.587085,-0.0107791,-0.809453,0,0.0183652,0.999831,5.7456e-06,0,0.809317,-0.0148692,0.587184,0,0.00459057,0.249958,9.05001e-07,1|0.587085,-0.0107791,-0.809453,0,0.0183652,0.999831,5.7456e-06,0,0.809317,-0.0148692,0.587184,0,0.20692,0.246241,0.146797,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.547591,-0.0100537,-0.836686,0,-0.836545,0.0153655,-0.547683,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.390818,-0.0071742,-0.92044,0,-0.920285,0.0169028,-0.390884,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.390818,-0.0071742,-0.92044,0,0.0183656,0.999831,5.035e-06,0,0.920284,-0.0169064,0.390884,0,0.00459057,0.249958,9.05001e-07,1|0.390818,-0.0071742,-0.92044,0,0.0183656,0.999831,5.035e-06,0,0.920284,-0.0169064,0.390884,0,0.234662,0.245731,0.097722,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.32362,-0.00593998,-0.946168,0,-0.946009,0.017375,-0.323674,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.151005,-0.00276968,-0.988529,0,-0.988362,0.0181522,-0.15103,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.151005,-0.00276968,-0.988529,0,0.0183659,0.999831,4.16673e-06,0,0.988362,-0.0181558,0.15103,0,0.00459057,0.249958,9.05001e-07,1|0.151005,-0.00276968,-0.988529,0,0.0183659,0.999831,4.16673e-06,0,0.988362,-0.0181558,0.15103,0,0.251681,0.245419,0.0377584,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.106407,-0.0019506,-0.994321,0,-0.994153,0.0182584,-0.106425,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.0713009,0.00131308,-0.997454,0,-0.997286,0.0183153,0.071313,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.0713009,0.00131308,-0.997454,0,0.0183659,0.999831,3.36185e-06,0,0.997286,-0.0183189,-0.071313,0,0.00459057,0.249958,9.05001e-07,1|-0.0713009,0.00131308,-0.997454,0,0.0183659,0.999831,3.36185e-06,0,0.997286,-0.0183189,-0.071313,0,0.253912,0.245378,-0.0178273,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.107134,0.00197115,-0.994243,0,-0.994075,0.0182562,0.107152,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.281453,0.00517248,-0.959561,0,-0.959399,0.0176187,0.281501,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.281453,0.00517248,-0.959561,0,0.0183658,0.999831,2.60097e-06,0,0.959399,-0.0176223,-0.281501,0,0.00459057,0.249958,9.05001e-07,1|-0.281453,0.00517248,-0.959561,0,0.0183658,0.999831,2.60097e-06,0,0.959399,-0.0176223,-0.281501,0,0.24444,0.245552,-0.0703744,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.336578,0.0061848,-0.941635,0,-0.941476,0.0172894,0.336635,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.497959,0.00914836,-0.867152,0,-0.867006,0.0159211,0.498043,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.497959,0.00914836,-0.867152,0,0.0183654,0.999831,1.81709e-06,0,0.867006,-0.0159247,-0.498043,0,0.00459057,0.249958,9.05001e-07,1|-0.497959,0.00914836,-0.867152,0,0.0183654,0.999831,1.81709e-06,0,0.867006,-0.0159247,-0.498043,0,0.221342,0.245977,-0.12451,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.541496,0.00994783,-0.840644,0,-0.840503,0.0154342,0.541587,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.681761,0.0125235,-0.731468,0,-0.731344,0.013429,0.681876,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.681761,0.0125235,-0.731468,0,0.0183649,0.999831,1.15162e-06,0,0.731344,-0.0134326,-0.681876,0,0.00459057,0.249958,9.05001e-07,1|-0.681761,0.0125235,-0.731468,0,0.0183649,0.999831,1.15162e-06,0,0.731344,-0.0134326,-0.681876,0,0.187427,0.2466,-0.170468,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.709042,0.0130244,-0.705046,0,-0.704927,0.0129437,0.709162,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.822655,0.0151104,-0.568341,0,-0.568245,0.0104331,0.822793,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.822654,0.0151104,-0.568341,0,0.0183644,0.999831,6.41499e-07,0,0.568245,-0.0104367,-0.822793,0,0.00459057,0.249958,9.05001e-07,1|-0.822654,0.0151104,-0.568341,0,0.0183644,0.999831,6.41499e-07,0,0.568245,-0.0104367,-0.822793,0,0.146652,0.247349,-0.205697,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.858844,0.0157749,-0.511995,0,-0.511908,0.00939829,0.858989,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.935913,0.0171897,-0.351811,0,-0.351752,0.00645667,0.936071,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.935913,0.0171897,-0.351811,0,0.0183636,0.999831,2.31436e-07,0,0.351752,-0.00646029,-0.936071,0,0.00459057,0.249958,9.05001e-07,1|-0.935913,0.0171897,-0.351811,0,0.0183636,0.999831,2.31436e-07,0,0.351752,-0.00646029,-0.936071,0,0.0925285,0.248343,-0.234017,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.95907,0.0176147,-0.282619,0,-0.282572,0.00518607,0.959232,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.993949,0.0182547,-0.10831,0,-0.108292,0.00198523,0.994117,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.993949,0.0182547,-0.10831,0,0.0183627,0.999831,2.13095e-08,0,0.108292,-0.00198885,-0.994117,0,0.00459057,0.249958,9.05001e-07,1|-0.993949,0.0182547,-0.10831,0,0.0183627,0.999831,2.13095e-08,0,0.108292,-0.00198885,-0.994117,0,0.0316636,0.249461,-0.248528,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.997129,0.0183129,-0.0734727,0,-0.0734604,0.00134552,0.997297,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.994381,0.0182618,0.104271,0,0.104254,-0.00191826,0.994549,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.994381,0.0182618,0.104271,0,0.0183619,0.999831,1.97465e-08,0,-0.104254,0.00191464,-0.994549,0,0.00459057,0.249958,9.05001e-07,1|-0.994381,0.0182618,0.104271,0,0.0183619,0.999831,1.97465e-08,0,-0.104254,0.00191464,-0.994549,0,-0.0214729,0.250436,-0.248636,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.988835,0.0181598,0.1479,0,0.147875,-0.00271937,0.989002,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.947029,0.0173914,0.320678,0,0.320624,-0.00589181,0.947188,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.947029,0.0173914,0.320678,0,0.0183611,0.999831,1.91191e-07,0,-0.320624,0.00588819,-0.947188,0,0.00459057,0.249958,9.05001e-07,1|-0.947029,0.0173914,0.320678,0,0.0183611,0.999831,1.91191e-07,0,-0.320624,0.00588819,-0.947188,0,-0.0755654,0.25143,-0.236796,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.941109,0.0172826,0.337661,0,0.337604,-0.00620364,0.941268,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.866463,0.0159111,0.498988,0,0.498904,-0.00916571,0.866609,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.866463,0.0159111,0.498988,0,0.0183605,0.999831,4.82888e-07,0,-0.498904,0.00916209,-0.866609,0,0.00459057,0.249958,9.05001e-07,1|-0.866463,0.0159111,0.498988,0,0.0183605,0.999831,4.82888e-07,0,-0.498904,0.00916209,-0.866609,0,-0.120135,0.252248,-0.216651,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.838826,0.0154034,0.544182,0,0.54409,-0.00999547,0.838967,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.729234,0.0133902,0.684133,0,0.684017,-0.0125649,0.729357,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.729234,0.0133902,0.684133,0,0.0183598,0.999831,9.79737e-07,0,-0.684017,0.0125613,-0.729357,0,0.00459057,0.249958,9.05001e-07,1|-0.729234,0.0133902,0.684133,0,0.0183598,0.999831,9.79737e-07,0,-0.684017,0.0125613,-0.729357,0,-0.166414,0.253098,-0.182338,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.721676,0.0132514,0.692104,0,0.691987,-0.0127112,0.721797,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.587749,0.0107913,0.808971,0,0.808835,-0.0148567,0.587848,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.587749,0.0107913,0.808971,0,0.0183594,0.999831,1.492e-06,0,-0.808835,0.0148531,-0.587848,0,0.00459057,0.249958,9.05001e-07,1|-0.587749,0.0107913,0.808971,0,0.0183594,0.999831,1.492e-06,0,-0.808835,0.0148531,-0.587848,0,-0.197618,0.253671,-0.146961,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.565711,0.0103865,0.824538,0,0.824399,-0.0151425,0.565806,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.410803,0.00754126,0.911693,0,0.911539,-0.0167423,0.410872,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.410803,0.00754126,0.911693,0,0.018359,0.999831,2.13265e-06,0,-0.911539,0.0167386,-0.410872,0,0.00459057,0.249958,9.05001e-07,1|-0.410803,0.00754126,0.911693,0,0.018359,0.999831,2.13265e-06,0,-0.911539,0.0167386,-0.410872,0,-0.223294,0.254142,-0.102717,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.366608,0.00672954,0.930351,0,0.930194,-0.0170847,0.36667,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.196114,0.00359816,0.980574,0,0.980409,-0.0180063,0.196147,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.196114,0.00359816,0.980574,0,0.0183588,0.999831,2.90995e-06,0,-0.980409,0.0180027,-0.196147,0,0.00459057,0.249958,9.05001e-07,1|-0.196114,0.00359816,0.980574,0,0.0183588,0.999831,2.90995e-06,0,-0.980409,0.0180027,-0.196147,0,-0.240512,0.254459,-0.0490359,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|-0.200047,0.00367039,0.979779,0,0.979614,-0.0179917,0.20008,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|-0.0234337,0.000426749,0.999725,0,0.999557,-0.0183573,0.0234376,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|-0.0234337,0.000426749,0.999725,0,0.0183587,0.999831,3.53516e-06,0,-0.999557,0.0183537,-0.0234376,0,0.00459057,0.249958,9.05001e-07,1|-0.0234337,0.000426749,0.999725,0,0.0183587,0.999831,3.53516e-06,0,-0.999557,0.0183537,-0.0234376,0,-0.245299,0.254546,-0.00585849,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.0125421,-0.000233961,0.999921,0,0.999753,-0.0183608,-0.0125443,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.189362,-0.00348126,0.981901,0,0.981736,-0.0180293,-0.189394,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.189362,-0.00348126,0.981901,0,0.0183587,0.999831,4.30561e-06,0,-0.981736,0.0180257,0.189394,0,0.00459057,0.249958,9.05001e-07,1|0.189362,-0.00348126,0.981901,0,0.0183587,0.999831,4.30561e-06,0,-0.981736,0.0180257,0.189394,0,-0.240843,0.254464,0.0473494,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.191312,-0.00351707,0.981523,0,0.981357,-0.0180223,-0.191344,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.36205,-0.00665257,0.932135,0,0.931978,-0.0171148,-0.362111,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.36205,-0.00665257,0.932135,0,0.0183589,0.999831,4.93084e-06,0,-0.931978,0.0171112,0.362111,0,0.00459057,0.249958,9.05001e-07,1|0.36205,-0.00665257,0.932135,0,0.0183589,0.999831,4.93084e-06,0,-0.931978,0.0171112,0.362111,0,-0.228404,0.254236,0.0905287,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.348956,-0.00641211,0.937117,0,0.936959,-0.0172064,-0.349015,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.509342,-0.00935738,0.860513,0,0.860368,-0.0157992,-0.509428,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.509342,-0.00935738,0.860513,0,0.0183592,0.999831,5.46413e-06,0,-0.860368,0.0157955,0.509428,0,0.00459057,0.249958,9.05001e-07,1|0.509342,-0.00935738,0.860513,0,0.0183592,0.999831,5.46413e-06,0,-0.860368,0.0157955,0.509428,0,-0.210502,0.253907,0.127358,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.543327,-0.00998145,0.839462,0,0.83932,-0.0154125,-0.543418,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.683353,-0.0125527,0.72998,0,0.729857,-0.0134016,-0.683469,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.683353,-0.0125527,0.72998,0,0.0183597,0.999831,6.09415e-06,0,-0.729857,0.013398,0.683469,0,0.00459057,0.249958,9.05001e-07,1|0.683353,-0.0125527,0.72998,0,0.0183597,0.999831,6.09415e-06,0,-0.729857,0.013398,0.683469,0,-0.177874,0.253307,0.170868,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.712684,-0.0130913,0.701363,0,0.701245,-0.0128761,-0.712804,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.825587,-0.0151643,0.564071,0,0.563976,-0.0103547,-0.825726,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.825587,-0.0151643,0.564071,0,0.0183603,0.999831,6.60912e-06,0,-0.563976,0.010351,0.825726,0,0.00459057,0.249958,9.05001e-07,1|0.825587,-0.0151643,0.564071,0,0.0183603,0.999831,6.60912e-06,0,-0.563976,0.010351,0.825726,0,-0.136404,0.252546,0.206432,1||
0.0183659,0.999831,0,0,-0.999831,0.0183659,0,0,0,0,1,0,0,0,0,1|3.55289e-06,-3.68586e-06,1,0,-0.0183659,-0.999831,-3.61999e-06,0,0.999831,-0.0183659,-3.61999e-06,0,0,0,0,1|0.835596,-0.015348,0.54913,0,0.549037,-0.0100803,-0.835737,0,0.0183623,0.999831,3.62e-06,0,0,0,0,1|0.919607,-0.0168904,0.392476,0,0.39241,-0.00720344,-0.919762,0,0.0183623,0.999831,3.62e-06,0,0.00459057,0.249958,9.05001e-07,1|0.919607,-0.0168904,0.392476,0,0.0183609,0.999831,6.94953e-06,0,-0.39241,0.00719982,0.919762,0,0.00459057,0.249958,9.05001e-07,1|0.919607,-0.0168904,0.392476,0,0.0183609,0.999831,6.94953e-06,0,-0.39241,0.00719982,0.919762,0,-0.093512,0.251758,0.229941,1||
